,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,13.204338073730469,0.22399568557739258,0.7586206896551724,0.8735738922791192,20,80,"{'max_depth': 20, 'n_estimators': 80}",2,0.7559681697612732,0.8756301406208543,0.7612732095490716,0.871517643937384,0.5112526416778564,0.007827997207641602,0.0026525198938991967,0.0020562483417351785
1,15.409382700920105,0.24517500400543213,0.7660477453580902,0.8776532236667551,20,90,"{'max_depth': 20, 'n_estimators': 90}",1,0.7697612732095491,0.8812682409127089,0.7623342175066313,0.8740382064208013,0.44970881938934326,0.004043459892272949,0.0037135278514588976,0.003615017245953811
