,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,9.65370774269104,0.22318291664123535,0.7476415094339622,0.8782429245283019,20,80,"{'max_depth': 20, 'n_estimators': 80}",2,0.7494103773584906,0.8814121462264151,0.745872641509434,0.8750737028301887,0.2640511989593506,0.012111902236938477,0.0017688679245282946,0.0031692216981131782
1,10.12717878818512,0.21506249904632568,0.7579599056603774,0.8811173349056605,20,90,"{'max_depth': 20, 'n_estimators': 90}",1,0.7511792452830188,0.8806014150943396,0.7647405660377359,0.8816332547169812,0.32508552074432373,0.01651322841644287,0.006780660377358527,0.0005159198113207641
